word,definition
semiconductor,n. 半导体
rope,n. 绳，索 vt. 用绳捆
provided,conj. 假如， 若是
instrument,n. 仪器， 工具
gasoline,n. 汽油
indispensable,adj. 必不可少的， 必需的
medium,adj. 中等的 n. 媒体
lens,n. 透镜， 镜片， 镜头
wisdom,n. 智慧， 才智
fatal,adj. 致命的， 命运的
nowhere,adv. 任何地方都不
motive,n. 动机， 目的
romantic,adj. 浪漫的
motivate,vt. 作为…的动机
spoil,v. 损坏，糟蹋
airline,n. 航空公司
multiply,vt. 增加， 繁殖
ridge,n. 脊， 山脊
pilot,adj. 试验性的， 试点的 n. 引航员
umbrella,n. 伞， 雨伞
approval,n. 赞成， 同意， 批准
mobile,adj. 运动的
perform,vt. 做， 履行， 完成
multiple,adj. 复合的，多重的，多样的 n. 倍数
peak,vi. 达到高峰， 达到最大值 adj. 最大值的，高峰的 n. 山顶，顶点
evolution,n. 进化， 演化， 发展
portrait,n. 肖像， 画像
halfway,adv. 半路地
expose,vt. 使接触
concentrate,v. 全神贯注，全力以赴
magnet,n. 磁铁， 磁体
explosion,n. 爆炸， 爆发， 炸裂
weld,n&vt. 焊接， 熔接
up-to-date,adj. 直到最近的， 现代的
complaint,n. 抱怨， 怨言
translation,n. 翻译
cancer,n. 癌， 癌症
personnel,n. 人员， 员工
hopeless,adj. 没有希望的， 绝望的
outlook,n. 观点， 看法
fountain,n. 泉水
offense,n. 犯规， 违法行为
breadth,n. 宽度
catalog,n. 目录，目录册
channel,n. 海峡， 水道， 航道
focus,v. 聚焦
invisible,adj. 看不见的， 无形的
entire,adj. 全部的， 整个的
pea,n. 豌豆
pill,n. 药丸
wrist,n. 腕， 腕关节
approach,vt. 向…靠近 n. 靠近
myth,n. 杜撰出来的人
flour,n. 面粉
implication,n. 含意， 暗示， 暗指
camel,n. 骆驼
fierce,adj. 凶猛的
bump,vi. 碰，撞
reservation,n. 预订
per,prep. 每， 每一
proceed,vi. 继续进行
considering,prep. 鉴于， 考虑到， 顾及
corporation,n. 公司， 企业， 社团
loyalty,n. 忠诚， 忠心
bulb,n. 电灯泡， 球状物
dismiss,vt. 不再考虑
propose,v. 提议， 建议， 提出
intelligence,n. 智力
reform,n&v. 改革， 改良， 改造
draught,n. 穿堂风，冷风 adj. 〔啤酒〕桶装的，散装的
daylight,n. 白昼， 日光， 黎明
install,vt. 安装， 设置
integration,n. 综合
indication,n. 指示， 表示， 表明
bulk,vi. 变得越来越大
coach,n. 长途公共汽车
despair,n. 绝望 v. 绝望，感到无望
champion,n. 冠军， 得胜者
gum,n. 口香糖
circuit,n. 电路， 线路
pine,vi. 消瘦， 衰弱
magnificent,n. 宏伟的， 壮丽的
guy,n. 家伙， 伙计
respectively,adv. 各自地， 各个地， 分别地
protection,n. 保护， 防护
pint,n. 品脱
restrict,vt. 限制， 约束， 限定
instant,adj. 立即的
conjunction,n. 接合， 连接， 联合
peer,vi. 仔细看， 费力地看 n. 同龄人，同等地位的人
orderly,adj. 整洁的
costly,adj. 昂贵的， 价值高的
roast,v. 烤，炙，烘 adj. 烤过的， 烘过的 n. 烤肉
violence,n. 猛烈， 激烈
succession,n. 连续
accordingly,adv. 因此， 所以
consequence,n. 结果， 后果
product,n. 产品， 产物
particularly,adv. 特别， 尤其
dominant,adj. 占优势的， 支配的， 统治的
heading,n. 标题， 题词， 题名
lover,n. 爱好者
vinegar,n. 醋
intellectual,adj. 智力的 n. 知识分子
cheat,v. 欺骗
framework,n. 框架， 结构
undoubtedly,adv. 毋庸置疑地， 肯定地
infect,vt. 传染， 感染
tide,n. 潮， 潮汐
prohibit,vt. 禁止， 不准
bacteria,n. 细菌
minor,vi. 辅修 adj. 较小的，较少的
arrow,n. 箭， 箭状物
cop,n. 警察
fuel,vi. 加燃料
hostile,adj. 敌方的
aeroplane,n. 飞机
manner,n. 方式
employee,n. 受雇者， 雇员， 雇工
associate,vi. 结合
pray,v. 祈祷， 祈求
lad,n. 男孩， 小伙子
crawl,vi. 爬， 爬行
identical,adj. 完全相同的， 同一的
lag,vi. 走得慢 n. 落后
towel,n. 毛巾， 手巾
charity,n. 救济金， 施舍物
academic,adj. 学院的
function,vi. 运作， 运行 n. 功能
employer,n. 雇佣者， 雇主
pit,n. 地洞，坑
lap,v. 舔
mineral,n. 矿物， 矿石， 矿物质
stock,adj. 常用的， 常备的 n. 原料，库存品
representative,adj. 有代表性的， 典型的 n. 代表，代理人
suspend,vt. 暂停， 终止
pigeon,n. 鸽子
well-known,adj. 众所周知的， 著名的
beneath,adv. 在下方， 在底下 prep. 在…下方
terror,n. 恐怖， 惊骇
comparison,n. 比较， 对照
surge,vi. 蜂拥而出
lest,conj. 唯恐， 以免
heroic,adj. 英雄的
sway,v. 摇，摇动
basis,n. 基础， 根据
tutor,v. 当…导师， 当…家庭教师 n. 导师
senator,n. 参议员
adventure,n. 奇遇
successive,adj. 连续的， 接连的
condition,n. 状况， 状态
thirsty,adj. 渴的
ceremony,n. 典礼， 仪式， 礼节
obligation,n. 义务， 责任
improve,v. 变得更好
gym,n. 体育馆
rarely,adv. 很少， 难得
evil,adj. 坏的 n. 邪恶，祸害
governor,n. 州长
twist,v. 缠绕，盘绕
locate,vt. 探明， 找出
unite,v. 联合， 统一
lavatory,n. 盥洗室， 厕所
exterior,adj. 外部的
technique,n. 技术， 技巧， 技能
combat,n. 战争，斗争，格斗 vt. 与…斗争， 与…战斗
troop,vi. 成群结队而行 n. 军队，部队
scenery,n. 风景， 景色
unity,n. 单一， 统一， 团结
effective,adj. 有效的
pursue,vt. 继续
similarly,adv. 类似地， 相似地
convey,vt. 表达， 传递
muscle,n. 肌肉， 体力
design,vt. 设计
extra,adv. 特别地 adj. 额外的
generous,adj. 慷慨的
victim,n. 牺牲者， 受害者
possibility,n. 可能
lane,n. 小路
garlic,n. 大蒜
chief,adj. 主要的，为首的
accord,vi. 相符合
aircraft,n. 飞机， 飞行器
automatic,adj. 自动的，机械的
doubtful,adj. 难以预测的
despite,prep. 不管， 不顾
opening,adj. 开首的，开始的 n. 口子， 洞， 孔
industrial,adj. 工业的， 产业的
obey,v. 顺从， 服从
conduct,n. 举止， 行为
stable,adj. 稳定的，不变的
lamb,n. 羔羊， 小羊
pillow,n. 枕头
harness,vt. 治理
fantastic,adj. 极好的， 极出色的， 了不起的
sketch,v. 绘…的略图， 画…的素描
tidy,adj. 整洁的，整齐的 v. 整洁， 整齐
respond,vi. 回答， 答复
incident,n. 发生的事， 事件
maintenance,n. 维持
marry,v. 娶， 嫁
decay,vi. 腐烂
absorb,vt. 吸收
supply,n&vt. 供给， 供应
concern,n. 关切的事，有关的事
circulate,v. 循环， 流通
liberty,n. 自由
liable,adj. 易于…的
cargo,n. 船货， 货物
confidential,adj. 秘密的， 机密的
drift,vi. 漂流，漂泊 n. 漂流
element,n. 成分， 要素， 元素
chaos,n. 混乱， 紊乱
mankind,n. 人类
abundant,adj. 丰富的， 富裕的
pace,vi. 踱步 n. 步，步速
exclaim,vi. 呼喊， 惊叫
probable,adj. 很可能的， 大概的
forecast,v. 预测， 预报 n. 预测，预报
uncover,vt. 揭露， 暴露
recognize,vt. 认出， 识别
pack,vt. 捆扎，把…打包
restraint,n. 抑制， 限制， 克制
input,n. 输入
cue,n. 暗示，信号
volt,n. 伏特， 伏
reality,n. 现实， 实际
stereotype,n. 陈规，老套，固定的模式
enroll,vi. 入学，加入 vt. 招收， 吸收
offend,vt. 冒犯， 伤害…的感情
molecule,n. 分子
resign,vi. 辞职 vt. 辞去， 放弃
bathe,v. 洗澡
workman,n. 工人， 劳动者， 工匠
sophisticated,adj. 老于世故的
sunrise,n. 日出
entertainment,n. 娱乐， 文娱节目， 表演会
document,n. 公文，文件
starve,v. 挨饿， 饿死
battery,n. 电池， 蓄电池
chase,v. 追逐， 追赶
accident,n. 意外， 事故
marine,adj. 海的， 海生的
clay,n. 黏土， 泥土
anyway,adv. 无论如何， 至少
promote,vt. 促进， 增进， 发扬
routine,adj. 例行的， 常规的 n. 例行公事，惯例，惯常的程序
attack,n. 攻击，打击
humour,n. 幽默， 诙谐， 幽默感
divorce,v. 离婚
currency,n. 通货， 货币
canal,n. 运河， 沟渠
attach,vt. 缚， 系， 贴
distribute,vt. 分发， 分送
ankle,n. 踝， 踝关节
convict,vt. 证明…有罪， 宣判…有罪 n. 囚犯
legislation,n. 法律， 法规
clause,n. 条款
quiz,n. 智力竞赛，问答比赛
participate,vi. 参与， 参加
ingredient,n. 组成部分， 成分
surplus,adj. 过剩的， 多余的 n. 过剩，剩余，盈余
correspondence,n. 信件， 函件
refresh,v. 振作精神， 恢复活力
librarian,n. 图书馆管理员
intimate,adj. 亲密的
reporter,n. 记者
declaration,n. 宣布， 宣告
disclose,v. 揭示
religion,n. 宗教， 宗教信仰
diagram,n. 图解， 图表， 简图
claw,v. 抓， 撕 n. 爪，脚爪，螯
torture,n. 拷问
prayer,n. 祷告， 祈祷
tragedy,n. 悲剧， 惨事， 惨案
charm,n. 迷人的特性，魅力
clap,v. 拍手，轻拍 n. 拍手， 鼓掌
purple,adj. 紫的 n. 紫色
quit,vt. 停止， 放弃
economical,adj. 节约的
prosperous,adj. 繁荣的， 兴旺的
polish,vt. 磨光
cabinet,n. 橱， 柜
chart,n. 图表
optical,adj. 眼的， 光学的， 视觉的
fashion,n. 样子， 方式
insurance,n. 保险， 保险费
preface,n. 序言， 前言， 引言
principle,n. 原则， 原理， 道义
lid,n. 盖子， 盖
tedious,adj. 冗长乏味的， 沉闷的
source,n. 河的源头， 根源
secure,adj. 安全的，可靠的
domestic,adj. 本国的
deception,n. 欺骗
basically,adv. 基本上， 从根本上说
donation,n. 捐款， 捐赠物
avenue,n. 林荫道， 道路， 大街
immense,adj. 巨大的
budget,v. 规划，安排
given,adj. 规定的，特定的
hay,n. 干草
chest,n. 胸腔， 胸膛
tension,n. 紧张， 不安
definite,adj. 明确的， 肯定的
reflection,n. 映像， 倒影
ultimate,adj. 最后的，最终的 n. 终极， 顶点
campus,n. 校园， 学校场地
adapt,vt. 使适应
solicitor,n. 律师， 法律顾问
cheerful,adj. 快乐的， 愉快的
merit,n. 长处，优点，价值
misunderstand,vt. 误解， 误会
guilty,adj. 内疚的
measure,vt. 测量，度量
overall,adj. 全面的， 总体的， 全部的
receipt,n. 发票， 收据
assume,vt. 假定， 假设， 臆断
pepper,n. 胡椒，胡椒粉 vt. 在…上撒
plural,adj. 复数的 n. 复数
doctoral,adj. 博士的
concept,n. 概念， 观念， 设想
resistant,adj. 抵抗的， 抗…的， 耐…的
effort,n. 努力， 努力的成果
video,adj. 录像的
disaster,n. 灾难， 灾祸， 天灾
agriculture,n. 农业， 农学
weapon,n. 武器， 兵器
grocer,n. 食品商， 杂货商
stare,n&vi. 盯， 凝视
painful,adj. 疼痛的， 引起疼痛的
vote,v. 投票
steady,vi. 稳定 adj. 稳的，平稳的
enhance,vt. 提高， 增加， 加强
enclose,vt. 围住， 圈起
convention,n. 习俗， 惯例
disease,n. 病， 疾病
center,n. 圆心， 正中
suspicion,n. 怀疑， 疑心， 猜疑
purchase,vt. 买，购买 n. 购买
refusal,n. 拒绝
technician,n. 技术员， 技师
generic,adj. 【生物】 属的， 类的
genius,n. 天才， 天赋， 天资
alike,adv. 一样地， 相似地
fund,n. 资金，基金
gravity,n. 重力， 引力
typical,adj. 典型的， 代表性的
quotation,n. 引文， 引语， 语录
finance,v. 筹措资金 n. 财政，金融
studio,n. 画室， 摄影室
tray,n. 盘， 托盘， 碟
downward,adv. 向下地 adj. 向下的
cabbage,n. 洋白菜， 卷心菜
regulate,vt. 管理， 控制
palm,n. 手掌， 掌状物
hydrogen,n. 氢
infant,adj. 婴儿的
hen,n. 母鸡， 雌禽
whoever,pron. 谁
carbon,n. 碳
unload,v. 卸， 卸货
payment,n. 支付， 支付的款项
specifically,adv. 特别地， 特定地
controversial,adj. 引起争论的， 有争议的
attain,vt. 达到， 获得， 完成
trap,n. 陷阱，捕捉器
gallery,n. 画廊， 美术馆
hardware,n. 五金器具
deputy,n. 副职， 副手
warmth,n. 暖和， 温暖
supreme,adj. 最高的， 最大的
ambulance,n. 救护车
priority,n. 优先， 重点
slope,v. 倾斜 n. 倾斜
philosophy,n. 哲学， 哲理， 人生哲学
preventive,adj. 预防性的
creative,adj. 创造性的， 创作的
junior,adj. 年少的
allocate,vt. 分配， 分派， 把…拨给
provide,vt. 提供， 供给
standpoint,n. 立场， 观点
worship,n. 礼拜
lawn,n. 草地， 草坪， 草场
primary,adj. 首要的， 主要的
log,n. 原木，木料
solar,adj. 太阳的， 日光的
consume,vt. 消费， 吃完， 喝光
formation,n. 形成， 构成， 形成物
layer,n. 层， 层次
triangle,n. 三角
accidental,adj. 偶然的， 意外的
assure,vt. 使确信
consult,vt. 请教
theme,n. 主题， 题目
smash,v. 粉碎，打烂
merely,adv. 仅仅， 只不过
contradiction,n. 矛盾， 不一致
fuss,n&vi. 忙乱
wealth,n. 财富， 财产
editor,n. 编辑， 编者， 校订者
barrel,n. 桶
means,n. 方法， 手段， 工具
desire,vt. 渴望
survive,vi. 活下来， 幸存 vt. 从…逃出，幸免于
efficient,adj. 效率高的
initial,adj. 最初的，开始的 n. 首字母
unfortunately,adv. 不幸地
consistent,adj. 坚持的， 一贯的
reverse,v. 撤销，推翻
heterogeneity,n. 异种， 异质， 不同成分
sword,n. 剑， 刀
permanent,adj. 永久的， 固定的
barely,adv. 仅仅， 只不过， 几乎不
summarize,vt. 概括， 概述， 总结
chap,n. 小伙子， 男人， 家伙
facility,n. 设备
beam,n. 梁，横梁
alliance,n. 结盟， 联盟
civilization,n. 文明， 文化
fiction,n. 小说
possession,n. 有， 所有
replace,vt. 代替， 取代
appointment,n. 任命
hip,n. 臀部， 髋部
merry,adj. 欢乐的， 愉快的
dam,n. 水坝，水堤
pessimistic,adj. 悲观的
commander,n. 司令官， 指挥员
bloom,v. 开花 n. 花，开花，开花期
major,adj. 较大的
zone,n. 地区， 区域， 范围
emphasis,n. 强调
interrupt,v. 打断， 打扰， 中断
feasible,adj. 可行的， 可能的
prescribe,vt. 开
potential,adj. 潜在的，可能的 n. 潜力， 潜能
bean,n. 豆， 蚕豆
accustomed,adj. 惯常的， 习惯的
combination,n. 结合， 联合
obtain,v. 获得
turbine,n. 叶轮机， 汽轮机
repeatedly,adv. 一再， 再三， 多次地
curiosity,n. 好奇， 好奇心
gross,adj. 总的
workshop,n. 车间， 作坊， 创作室
resist,v. 抵抗， 反抗， 抵制
liter,n. 升
format,n. 设计，安排
sacrifice,v. 牺牲，舍身
illegal,adj. 不合法的， 非法的
stimulate,vt. 刺激， 激励， 激发
formal,adj. 正式的， 礼仪上的
congratulate,vt. 祝贺， 向…道喜
rainbow,n. 虹， 彩虹
soak,v. 浸， 泡
soar,vi. 猛增， 剧增
salesman,n. 售货员， 推销员
interference,n. 干涉， 干预， 阻碍
fibre,n. 纤维， 纤维质
sustain,vt. 保持， 使持续下去
entertain,vt. 使欢乐
altitude,n. 海拔， 高度
classify,vt. 把…分类， 把…分级
ease,n. 容易
critical,adj. 决定性的
colony,n. 殖民地
mathematics,n. 数学
wagon,n. 四轮马车， 大篷车
elsewhere,adv. 在别处， 向别处
penetrate,vt. 透入， 渗入， 进入
principal,adj. 最重要的，主要的 n. 负责人， 校长
tend,vi. 照管， 照料， 护理 vt. 易于，往往会
exceedingly,adv. 极端地， 非常
specimen,n. 样本， 标本， 样品
relief,n. 轻松， 宽慰
dimension,n. 尺寸， 尺度
introduction,n. 介绍， 引进
deserve,vt. 应受， 值得
process,n. 过程
philosopher,n. 哲学家， 哲人
restore,vt. 恢复， 使回复
therapy,n. 治疗， 理疗
alternative,adj. 两者选一的， 供选择的
banner,n. 横幅
concentration,n. 集中
encounter,vt. 遭遇，遇到 n. 遭遇
soda,n. 碳酸钠， 纯碱
colleague,n. 同事， 同僚
gratitude,n. 感激， 感谢， 感恩
approve,vt. 赞成， 称许
interaction,n. 相互作用， 干扰
chew,vt. 咀嚼， 嚼碎
interfere,vi. 干涉， 干预， 妨碍
apartment,n. 一套公寓房间
account,vi. 说明原因
uneasy,adj. 心神不安的， 忧虑的
tolerate,vt. 忍受， 容忍
developmental,adj. 发展的
stack,n. 堆，垛 vt. 堆积， 堆放于
underline,vt. 在…下面画线
innocent,adj. 清白的
compassion,n. 同情， 怜悯
alphabet,n. 字母表， 字母系统
parliament,n. 议会， 国会
evaluation,n. 评价
crack,vi. 爆裂
bind,vt. 捆绑， 包扎
trim,adj. 整齐的 vt. 使整齐
appreciate,vt. 重视， 赏识
dental,adj. 牙齿的， 牙科的
predictable,adj. 可预料的
diverse,adj. 不一样的， 相异的
railway,n. 铁路
cube,adj. 清澈透明的 n. 立方形，立方
rally,v. 集合， 团结
prime,adj. 首要的
happen,vi. 发生
festival,n. 节日
mild,adj. 温柔的
profile,n. 侧面
loyal,adj. 忠诚的， 忠心的
preference,n. 喜爱， 偏爱
impact,n. 影响， 作用， 冲击
opportunity,n. 机会， 良机
active,adj. 活跃的， 积极的
dorm,n. 宿舍
whichever,pron&adj. 无论哪个， 无论哪些
court,n. 法院， 法庭
venture,v. 冒险， 敢于 n. 风险投资，风险项目
mill,v. 磨， 碾 n. 磨坊
bucket,n. 水桶， 吊桶
senior,adj. 资格较老的，地位较高的
dose,n. 剂量， 用量， 一剂
route,n. 路线， 路程
enthusiasm,n. 热情， 热心， 热忱
flexible,adj. 易弯曲的， 灵活的
adult,adj. 成年的
attitude,n. 态度， 看法
relative,adj. 有关系的，相对的 n. 亲属， 亲戚
organ,n. 器官
average,adj. 平均的
treatment,n. 待遇
compare,vt. 比较， 对照
pluralism,n. 多重性
influential,adj. 有影响的
shiver,n&vi. 战栗， 颤抖
Bible,n. 圣经
liquor,n. 酒， 烈性酒
honourable,adj. 光荣的
characteristic,adj. 特有的，典型的 n. 特性
transparent,adj. 透明的
interior,adj. 内部的
rouse,vt. 惊起
journal,n. 日报， 杂志， 日志
grasp,vt. 抓紧，握紧
involvement,n. 连累
spark,vi. 发出火花 n. 火花，火星
unlike,adj. 不同的 prep. 不像…
assembly,n. 立法机构
hearing,n. 听力， 听觉
acquisition,n. 取得， 获得， 习得
volcano,n. 火山
rigid,adj. 严格的
deadline,n. 最后期限
so-called,adj. 所谓的， 号称的
grateful,adj. 感激的
chip,n. 屑片， 碎片
chin,n. 颏， 下巴
emotional,adj. 感情的， 情绪的
operational,adj. 运转的
staff,n. 工作人员
involve,vt. 使卷入， 牵涉
noticeable,adj. 显而易见的
assemble,v. 集合， 召集
blast,n. 爆炸，冲击波
series,n. 一系列， 连续
complicated,adj. 复杂的， 难懂的
cultivate,vt. 耕作， 种植
maximum,adj. 最大的， 最高的， 顶点的 n. 最大量，顶点
thrive,vi. 兴旺， 繁荣， 旺盛
purse,n. 钱包， 女用小提包
represent,vt. 作为…的代表
